timestamp,profile,section,implementation,operation,sizeKB,meanMs,p50Ms,p95Ms,p99Ms,hz,iterations,url,sizeB
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,8,132.40615523686805,132.1049144999124,157.86917075002566,165.57814524997957,7.552518976259447,76,http://localhost:8080/blob?size=8192,8192
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,16,137.62282739729582,135.8028480000794,163.0247815998271,168.85882132008672,7.266236415221688,73,http://localhost:8080/blob?size=16384,16384
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,32,150.47148029859275,151.84215900022537,176.633395399712,183.53505583992228,6.645777645143245,67,http://localhost:8080/blob?size=32768,32768
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,64,187.29450496296505,188.1545795002021,206.22545740022323,210.69723736042155,5.3391849387024815,54,http://localhost:8080/blob?size=65536,65536
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,128,235.74087948828588,235.62682299967852,259.21162109961733,263.22722560018303,4.241945657327925,43,http://localhost:8080/blob?size=131072,131072
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,256,342.0436390000085,340.45677649974823,364.09227074994703,367.5397517499048,2.92360355808276,30,http://localhost:8080/blob?size=262144,262144
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,512,549.837802526345,548.3090509995818,565.5876636000351,566.5250503200665,1.8187181663488587,19,http://localhost:8080/blob?size=524288,524288
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,1024,977.1401358180764,976.1576129999012,992.650761500001,998.0161794997751,1.0233946630007016,11,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T13:49:40.207Z,default,HTTP,dta,,1,0.1288001940365812,0.1038029999999707,0.2224204500000553,0.3756745400000716,7763.963458905887,77640,http://localhost:8080/blob?size=512,1024
2025-10-07T13:49:40.207Z,default,HTTP,dta,,1,0.1283178557460335,0.1064774999995279,0.2116259999996145,0.3336276000011465,7793.147681482444,77932,http://localhost:8080/blob?size=1024,1024
2025-10-07T13:49:40.207Z,default,HTTP,dta,,2,0.1296683453274676,0.1078850000012607,0.2126779999998689,0.3443511999990739,7711.982423116262,77121,http://localhost:8080/blob?size=2048,2048
2025-10-07T13:49:40.207Z,default,HTTP,dta,,4,0.1333674277883865,0.1107659999979659,0.2180720000033034,0.329018799998447,7498.082677178833,74981,http://localhost:8080/blob?size=4096,4096
2025-10-07T13:49:40.207Z,default,HTTP,dta,,8,0.1408030737799634,0.1205850000005739,0.2245708499991451,0.3874930199977069,7102.11768219439,71022,http://localhost:8080/blob?size=8192,8192
2025-10-07T13:49:40.207Z,default,HTTP,dta,,16,0.1567967013500218,0.1370929999975487,0.245251200000348,0.419228679998486,6377.685189739232,63777,http://localhost:8080/blob?size=16384,16384
2025-10-07T13:49:40.207Z,default,HTTP,dta,,32,0.1885494803061889,0.1678020000035758,0.2797088000079383,0.5155216800043122,5303.647606856736,53037,http://localhost:8080/blob?size=32768,32768
2025-10-07T13:49:40.207Z,default,HTTP,dta,,64,0.1891580779707049,0.1562140000023646,0.2908005000099365,0.8375030999981385,5286.583638024017,52866,http://localhost:8080/blob?size=65536,65536
2025-10-07T13:49:40.207Z,default,HTTP,dta,,128,0.2315855666612632,0.1966229999961797,0.3460350000095786,0.8942790000000943,4318.058393780148,43181,http://localhost:8080/blob?size=131072,131072
2025-10-07T13:49:40.207Z,default,HTTP,dta,,256,0.3341335223028145,0.2779440000012982,0.5769943999999664,1.0044746800063884,2992.815546037108,29929,http://localhost:8080/blob?size=262144,262144
2025-10-07T13:49:40.207Z,default,HTTP,dta,,512,0.684077837813875,0.5069340000045486,1.3611807999943264,2.2741684600044367,1461.8219517178418,14619,http://localhost:8080/blob?size=524288,524288
2025-10-07T13:49:40.207Z,default,HTTP,dta,,1024,1.094329958419904,0.8660689999960596,2.0778323999940773,2.859831220007914,913.8011733169524,9139,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,1,0.216506865747262,0.1833820000028936,0.3395900000061373,0.5556796800065827,4618.791171118536,46189,http://localhost:8080/blob?size=512,1024
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,1,0.2107812475813143,0.1817880000162404,0.3163451000204077,0.5044090600038194,4744.25505814612,47443,http://localhost:8080/blob?size=1024,1024
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,2,0.214119522707276,0.1847659999912139,0.3221063000091818,0.4829066600167448,4670.288759082961,46703,http://localhost:8080/blob?size=2048,2048
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,4,0.2189683484857391,0.1880530000198632,0.3301580000028479,0.4855368800135329,4566.870083806326,45669,http://localhost:8080/blob?size=4096,4096
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,8,0.2265474695181327,0.1991000000271015,0.3349720000114757,0.5467614000081052,4414.085940253508,44141,http://localhost:8080/blob?size=8192,8192
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,16,0.2421912086946211,0.2159855000063544,0.3480697000064536,0.5684735999818077,4128.969029841623,41290,http://localhost:8080/blob?size=16384,16384
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,32,0.269956670680028,0.2226810000138357,0.4120528999948877,1.2452965200133623,3704.298165631445,37043,http://localhost:8080/blob?size=32768,32768
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,64,0.3148187827168811,0.2532530000025872,0.6143245999875943,1.2775560400006365,3176.430552745347,31765,http://localhost:8080/blob?size=65536,65536
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,128,0.3827203960198496,0.2966699999960838,0.9889622500093525,1.3619223699849676,2612.873550507445,26130,http://localhost:8080/blob?size=131072,131072
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,256,0.5345169115493029,0.4054439999745227,1.242138999994495,1.5782978999923218,1870.848196554697,18711,http://localhost:8080/blob?size=262144,262144
2025-10-07T13:49:40.207Z,default,HTTP,mcp,,512,0.8298219592598305,0.6287249999877531,1.6243672999888068,1.9877245099961864,1205.0777746252484,12052,http://localhost:8080/blob?size=524288,524288
